image_path,image_name,question,answer,position,split
breast_tumors_ct_scan/train_masks/benign (61).png,benign (61).png,In which part of the image is the tumor found?,"The benign tumor is found in the top right portion of the image, positioned away from the center.",The tumor is visible in position top right and away from the center.,train
breast_tumors_ct_scan/train_masks/benign (62).png,benign (62).png,Where is the tumor located in the image?,The benign tumor is positioned centrally and close to the center.,The tumor is positioned in center and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (63).png,benign (63).png,What is the position of the tumor in the image?,"The tumor, which is benign, is situated in the top right region and close to the center.",Position top right contains the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/benign (64).png,benign (64).png,Can you describe the location of the tumor in the image?,The benign tumor is positioned close to the center of the image.,The tumor lies in position center and near the center of the image.,train
breast_tumors_ct_scan/train_masks/benign (65).png,benign (65).png,Where is the tumor located in the image?,The benign tumor is positioned in the top right area and is far from the center.,The tumor is positioned in top right and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (66).png,benign (66).png,In which quadrant is the tumor situated?,"The benign tumor is situated in the top right quadrant, not near the center.",Position top right shows the tumor and which is not near the center.,train
breast_tumors_ct_scan/train_masks/benign (67).png,benign (67).png,Can you describe the location of the tumor in the image?,The benign tumor is situated close to the center of the image.,The tumor is detected in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (68).png,benign (68).png,Where is the tumor located in the image?,The benign tumor is located near the center of the image.,Position center contains the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/benign (69).png,benign (69).png,What is the location of the tumor in the image?,"The tumor, which is benign, is situated near the center of the image.",The tumor is positioned in center and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (7).png,benign (7).png,Can you describe the location of the tumor in the image?,The benign tumor is found in the top right region and is positioned far from the center of the image.,In position top right and the tumor is situated far from the center.,train
breast_tumors_ct_scan/train_masks/benign (70).png,benign (70).png,Where is the tumor located in the image?,The benign tumor is situated in the top left region and is far from the center.,The tumor is situated in position top left and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (71).png,benign (71).png,In which part of the image is the tumor situated?,"The tumor, which is benign, is situated in the top left region and is distant from the center.",The tumor is in position top left and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (72).png,benign (72).png,What is the position of the benign tumor in the image?,The benign tumor is found in the top left region and is not close to the center.,Position top left reveals the tumor and which is not near the center.,train
breast_tumors_ct_scan/train_masks/benign (73).png,benign (73).png,Where is the tumor located in the image?,The benign tumor is located near the center of the image.,Position center reveals the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/benign (74).png,benign (74).png,In which part of the image is the tumor found?,"The tumor, which is benign, is located in the top right region and is distant from the center.",The tumor is situated in position top right and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (75).png,benign (75).png,Can you describe the location of the tumor in the image?,The tumor is located near the center and is in the central part of the image.,The tumor is positioned in center and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (76).png,benign (76).png,Where is the tumor located in the image?,The benign tumor is located in the top left area and is far from the center.,The tumor is in position top left and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (77).png,benign (77).png,In which region of the image is the tumor situated?,"The benign tumor is situated in the top right quadrant, not near the center.",The tumor is present in position top right and away from the center.,train
breast_tumors_ct_scan/train_masks/benign (78).png,benign (78).png,What is the location of the benign tumor in the image?,The benign tumor is found in the top left part of the image and is located far from the center.,In position top left and the tumor is situated far from the center.,train
breast_tumors_ct_scan/train_masks/benign (79).png,benign (79).png,Where is the tumor located in the image?,"The benign tumor is located in the top left area, far from the center.",The tumor is detected in position top left and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (8).png,benign (8).png,What is the position of the tumor in the image?,"The tumor, which is benign, is situated in the top right area and close to the center.",The tumor is present in position top right and near the center.,train
breast_tumors_ct_scan/train_masks/benign (80).png,benign (80).png,Can you describe the position of the tumor in the image?,The benign tumor is located in the center and close to the center of the image.,The tumor is positioned in center and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (81).png,benign (81).png,Where is the tumor located in the image?,The benign tumor is situated near the center in the top right position.,Position top right shows the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/benign (82).png,benign (82).png,What is the position of the tumor in the image?,"The tumor, which is benign, is found in the bottom right and near the center.",The tumor is located in position bottom right and near the center.,train
breast_tumors_ct_scan/train_masks/benign (84).png,benign (84).png,Can you describe the location of the tumor in the image?,The benign tumor is found near the center of the image.,In position center and the tumor is near the center of the image.,train
breast_tumors_ct_scan/train_masks/benign (85).png,benign (85).png,Where is the tumor located in the image?,"The benign tumor is located in the top left area, away from the center.",The tumor is found in position top left and which is not near the center.,train
breast_tumors_ct_scan/train_masks/benign (87).png,benign (87).png,In which area of the image is the tumor found?,"The tumor, classified as benign, is located in the top left area close to the center.",Position top left contains the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/benign (88).png,benign (88).png,Can you describe the location of the tumor in the image?,"The benign tumor is found in the top right region, positioned away from the center of the image.",The tumor is observed in position top right and away from the center.,train
breast_tumors_ct_scan/train_masks/benign (9).png,benign (9).png,Where is the tumor located in the image?,The benign tumor is located near the center of the image.,Position center reveals the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/benign (91).png,benign (91).png,In which part of the image is the tumor situated?,"The tumor, which is benign, is situated in the top right region, not near the center.",The tumor resides in position top right and away from the center.,train
breast_tumors_ct_scan/train_masks/benign (95).png,benign (95).png,Can you describe the location of the tumor in the image?,The benign tumor is positioned in the top left part of the image and is located far from the center.,In position top left and the tumor is situated far from the center.,train
breast_tumors_ct_scan/train_masks/benign (96).png,benign (96).png,Where is the tumor located in the image?,The benign tumor is located near the center of the image.,Position center reveals the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/benign (97).png,benign (97).png,What is the position of the tumor within the image?,"The tumor, which is benign, is found near the center of the image.",The tumor lies in position center and near the center of the image.,train
breast_tumors_ct_scan/train_masks/benign (99).png,benign (99).png,Can you describe the location of the tumor in the image?,The benign tumor is found in the top right part of the image and is distant from the center.,The tumor is situated in position top right and far from the center.,train
breast_tumors_ct_scan/train_masks/malignant (1).png,malignant (1).png,Where is the tumor located in the image?,The malignant tumor is located near the center of the image.,Located in position center and the tumor is near the center.,train
breast_tumors_ct_scan/train_masks/malignant (100).png,malignant (100).png,What is the position of the tumor in the image?,"The tumor, which is malignant, is situated in the top left area near the center.",The tumor is visible in position top left and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (101).png,malignant (101).png,Can you describe the location of the tumor in the image?,The malignant tumor is positioned near the center of the image.,Located in position center and the tumor is near the center.,train
breast_tumors_ct_scan/train_masks/malignant (102).png,malignant (102).png,Where is the tumor located in the image?,The malignant tumor is located in the center of the image.,The tumor is detected in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (103).png,malignant (103).png,What is the position of the tumor relative to the image center?,The tumor is situated close to the central area of the image and is classified as malignant.,In position center and the tumor is near the center of the image.,train
breast_tumors_ct_scan/train_masks/malignant (104).png,malignant (104).png,Can you describe the location of the tumor in the image?,The malignant tumor is found in the central and near-central areas of the image.,The tumor is observed in position center and near the center.,train
breast_tumors_ct_scan/train_masks/malignant (105).png,malignant (105).png,Where is the tumor located in the image?,"The malignant tumor is located in the top right area, which is far from the center.",The tumor is in position top right and far from the center.,train
breast_tumors_ct_scan/train_masks/malignant (106).png,malignant (106).png,In which part of the image is the tumor situated?,"The tumor, which is malignant, is situated in the bottom left region and is distant from the center.",The tumor is in position bottom left and far from the center.,train
breast_tumors_ct_scan/train_masks/malignant (107).png,malignant (107).png,Can you describe the position of the tumor in the image?,The malignant tumor is found in the central area of the image.,The tumor is positioned in center and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (108).png,malignant (108).png,Where is the tumor located in the image?,The malignant tumor is located near the center of the image.,Position center contains the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/malignant (109).png,malignant (109).png,What is the position of the tumor in the image?,"The tumor, which is malignant, is found in the top left area and close to the center.",The tumor is located in position top left and near the center.,train
breast_tumors_ct_scan/train_masks/malignant (11).png,malignant (11).png,In which area of the image is the tumor found?,The malignant tumor is found in the central and near-central areas of the image.,The tumor is observed in position center and near the center.,train
breast_tumors_ct_scan/train_masks/malignant (110).png,malignant (110).png,Where is the tumor located in the image?,The malignant tumor is located in the center of the image.,The tumor is identified in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (111).png,malignant (111).png,What is the position of the tumor in the image?,"The tumor, which is malignant, is located near the center of the image.",The tumor is situated in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (113).png,malignant (113).png,Can you describe the position of the tumor in the image?,The malignant tumor is positioned near the center of the image.,The tumor is detected in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (114).png,malignant (114).png,Where is the tumor located in the image?,The malignant tumor is located in the central area of the image.,The tumor is visible in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (115).png,malignant (115).png,In which area of the image is the tumor situated?,"The tumor, which is malignant, is situated in the top left and near the center.",The tumor is in position top left and near the center.,train
breast_tumors_ct_scan/train_masks/malignant (117).png,malignant (117).png,What is the position of the tumor relative to the center of the image?,The tumor is positioned in the top left and is not near the center of the image.,Position top left contains the tumor and which is not near the center.,train
breast_tumors_ct_scan/train_masks/malignant (118).png,malignant (118).png,Where is the tumor located in the image?,The malignant tumor is located in the central area of the image.,The tumor is visible in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (119).png,malignant (119).png,What is the position of the tumor in the image?,"The tumor, which is malignant, is situated near the center.",The tumor is found in position center and which is near the center.,train
breast_tumors_ct_scan/train_masks/malignant (12).png,malignant (12).png,Can you describe the location of the tumor in the image?,The malignant tumor is found near the center of the image.,The tumor is visible in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (120).png,malignant (120).png,Where is the tumor located in the image?,The malignant tumor is located in the center and near the center of the image.,The tumor is present in position center and near the center.,train
breast_tumors_ct_scan/train_masks/malignant (121).png,malignant (121).png,In which part of the image is the tumor situated?,"The tumor, which is malignant, is situated in the top right region and is not near the center.",The tumor is found in position top right and which is not near the center.,train
breast_tumors_ct_scan/train_masks/malignant (122).png,malignant (122).png,Can you describe the location of the tumor in the image?,The malignant tumor is found in the central region of the image.,The tumor is marked in position center and near the center.,train
breast_tumors_ct_scan/train_masks/malignant (123).png,malignant (123).png,Where is the tumor located in the image?,The malignant tumor is located in the center and near the center of the image.,The tumor is observed in position center and near the center.,train
breast_tumors_ct_scan/train_masks/malignant (124).png,malignant (124).png,What is the position of the tumor in the image?,"The tumor, which is malignant, is situated in the central and near-central regions of the image.",The tumor is observed in position center and near the center.,train
breast_tumors_ct_scan/train_masks/malignant (125).png,malignant (125).png,Can you describe the position of the tumor in the image?,The malignant tumor is positioned in the top right and close to the center of the image.,The tumor is situated in position top right and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (126).png,malignant (126).png,Where is the tumor located in the image?,The malignant tumor is located in the top left and near the center of the image.,The tumor is observed in position top left and near the center.,train
breast_tumors_ct_scan/train_masks/malignant (127).png,malignant (127).png,What is the position of the tumor in the image?,"The tumor, which is malignant, is situated near the center of the image.",The tumor is in position center and near the center.,train
breast_tumors_ct_scan/train_masks/malignant (128).png,malignant (128).png,Can you describe the location of the tumor in relation to the center?,The tumor is positioned near the center of the image and is identified as malignant.,In position center and the tumor is situated near the center.,train
breast_tumors_ct_scan/train_masks/malignant (129).png,malignant (129).png,Where is the tumor located in the image?,The malignant tumor is located in the center and near the center of the image.,The tumor lies in position center and near the center of the image.,train
breast_tumors_ct_scan/train_masks/malignant (13).png,malignant (13).png,What is the position of the tumor in the image?,"The tumor, which is malignant, is found in the top left region and close to the center.",The tumor resides in position top left and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (130).png,malignant (130).png,Can you describe the location of the tumor in the image?,The malignant tumor appears to be in the central area of the image.,The tumor appears to be located in position center and which is near the center.,train
breast_tumors_ct_scan/train_masks/malignant (131).png,malignant (131).png,Where is the tumor located in the image?,"The malignant tumor is located in the top right area, which is far from the center.",The tumor is in position top right and far from the center.,train
breast_tumors_ct_scan/train_masks/malignant (132).png,malignant (132).png,What is the position of the tumor in the image?,"The tumor, which is malignant, is situated near the center.",The tumor appears to be located in position center and which is near the center.,train
breast_tumors_ct_scan/train_masks/malignant (133).png,malignant (133).png,Can you describe the location of the tumor in the image?,The malignant tumor is positioned in the center and near the central area of the image.,The tumor is situated in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (134).png,malignant (134).png,Where is the tumor located in the image?,The malignant tumor is located near the center of the image.,Position center contains the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/malignant (135).png,malignant (135).png,What is the position of the tumor in the image?,"The tumor, which is malignant, is situated close to the center of the image.",The tumor resides in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (136).png,malignant (136).png,What is the position of the tumor relative to the center?,"The tumor is positioned in the top right, which is away from the center.",Position top right shows the tumor and which is not near the center.,train
breast_tumors_ct_scan/train_masks/malignant (137).png,malignant (137).png,Where is the tumor located in the image?,The malignant tumor is located in the center and near the center of the image.,The tumor is present in position center and near the center.,train
breast_tumors_ct_scan/train_masks/malignant (138).png,malignant (138).png,What is the position of the identified tumor?,"The tumor, which is malignant, is situated close to the center of the image.",The tumor is identified in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (139).png,malignant (139).png,In which part of the image is the tumor found?,"The malignant tumor is found in the top left portion of the image, away from the center.",The tumor is observed in position top left and away from the center.,train
breast_tumors_ct_scan/train_masks/malignant (14).png,malignant (14).png,Where is the tumor located in the image?,The malignant tumor is located at the center of the image.,The tumor is marked in position center and near the center.,train
breast_tumors_ct_scan/train_masks/malignant (140).png,malignant (140).png,In which part of the image is the tumor situated?,"The tumor, which is malignant, is situated in the top right region and is distant from the center.",The tumor is in position top right and far from the center.,train
breast_tumors_ct_scan/train_masks/malignant (141).png,malignant (141).png,Can you describe the position of the tumor in the image?,The malignant tumor is positioned in the top right and near the center of the image.,The tumor is identified in position top right and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (142).png,malignant (142).png,Where is the tumor located in the image?,The malignant tumor is located in the center of the image.,The tumor is identified in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (143).png,malignant (143).png,What is the position of the tumor in the image?,"The tumor, which is malignant, is situated near the center of the top left area.",Position top left reveals the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/malignant (145).png,malignant (145).png,What is the position of the detected tumor in the image?,"The malignant tumor is found in the top left part of the image, at a distance from the center.",The tumor is detected in position top left and far from the center.,train
breast_tumors_ct_scan/train_masks/malignant (146).png,malignant (146).png,Where is the tumor located in the image?,The malignant tumor is located near the center of the image.,Position center contains the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/malignant (147).png,malignant (147).png,In which part of the image is the tumor situated?,"The tumor, which is malignant, is situated in the top right region and is distant from the center.",The tumor is in position top right and far from the center.,train
breast_tumors_ct_scan/train_masks/malignant (148).png,malignant (148).png,Can you describe the location of the tumor in the image?,"The tumor, classified as malignant, is found in the top left part of the image and is distant from the center.",The tumor is situated in position top left and far from the center.,train
breast_tumors_ct_scan/train_masks/malignant (149).png,malignant (149).png,Where is the tumor located in the image?,"The malignant tumor is situated in the bottom left area, away from the center.",The tumor is present in position bottom left and away from the center.,train
breast_tumors_ct_scan/train_masks/malignant (15).png,malignant (15).png,What is the position of the tumor in the image?,"The tumor, which is malignant, is situated in the central and near-central regions of the image.",The tumor is located in position center and near the center.,train
breast_tumors_ct_scan/train_masks/malignant (150).png,malignant (150).png,Can you describe the position of the tumor in the image?,The malignant tumor is positioned in the central area of the image.,The tumor is found in position center and which is near the center.,train
breast_tumors_ct_scan/train_masks/malignant (151).png,malignant (151).png,Where is the tumor located in the image?,The malignant tumor is located in the center of the image.,The tumor resides in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (152).png,malignant (152).png,What is the position of the tumor in the image?,"The tumor, which is malignant, is situated near the center of the image.",The tumor is located in position center and near the center.,train
breast_tumors_ct_scan/train_masks/malignant (153).png,malignant (153).png,Can you describe the location of the tumor in the image?,The malignant tumor is situated in the center and close to the center of the image.,The tumor is marked in position center and near the center.,train
breast_tumors_ct_scan/train_masks/malignant (154).png,malignant (154).png,Where is the tumor located in the image?,The malignant tumor is located in the center and near the center of the image.,The tumor is in position center and near the center.,train
breast_tumors_ct_scan/train_masks/malignant (155).png,malignant (155).png,What is the position of the tumor in the image?,"The tumor, which is malignant, is located near the center of the image.",The tumor is positioned in center and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (156).png,malignant (156).png,Can you describe the location of the tumor in the image?,The malignant tumor is positioned near the center of the image.,Position center reveals the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/malignant (158).png,malignant (158).png,Where is the tumor located in the image?,The malignant tumor is located in the center of the image.,The tumor is found in position center and which is near the center.,train
breast_tumors_ct_scan/train_masks/malignant (159).png,malignant (159).png,In which area of the image is the tumor situated?,"The tumor, which is malignant, is situated close to the center of the image.",The tumor is detected in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (16).png,malignant (16).png,Can you describe the location of the tumor in the image?,The malignant tumor is found in the central area of the image.,The tumor is found in position center and which is near the center.,train
breast_tumors_ct_scan/train_masks/malignant (160).png,malignant (160).png,Where is the tumor located in the image?,The malignant tumor is located near the center of the image.,Position center shows the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/malignant (161).png,malignant (161).png,What is the position of the tumor in the image?,"The tumor, which is malignant, is situated in the central and near-central regions of the image.",The tumor is located in position center and near the center.,train
breast_tumors_ct_scan/train_masks/malignant (162).png,malignant (162).png,Can you describe the location of the tumor in the image?,The malignant tumor is found in the central area of the image.,The tumor is detected in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (163).png,malignant (163).png,Where is the tumor located in the image?,The malignant tumor is located in the center of the image.,The tumor resides in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (164).png,malignant (164).png,What is the position of the tumor in the image?,"The tumor, which is malignant, is situated in the central region and close to the center.",The tumor is in position center and near the center.,train
breast_tumors_ct_scan/train_masks/malignant (165).png,malignant (165).png,Can you describe the location of the tumor in the image?,The malignant tumor is positioned near the center of the image.,Position center contains the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/malignant (166).png,malignant (166).png,Where is the tumor located in the image?,The malignant tumor is located in the top left area of the image.,The tumor is in position top left and far from the center.,train
breast_tumors_ct_scan/train_masks/malignant (167).png,malignant (167).png,What is the position of the tumor in the image?,"The tumor, which is malignant, is located near the center.",In position center and the tumor is situated near the center.,train
breast_tumors_ct_scan/train_masks/malignant (168).png,malignant (168).png,Can you describe the position of the tumor in the image?,The malignant tumor is positioned near the center of the image.,The tumor is visible in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (169).png,malignant (169).png,Where is the tumor located in the image?,The malignant tumor is situated in the top right area and is far from the center.,The tumor is situated in position top right and far from the center.,train
breast_tumors_ct_scan/train_masks/malignant (17).png,malignant (17).png,What is the position of the tumor in the image?,"The tumor, which is malignant, is found in the top left area and close to the center.",The tumor is observed in position top left and near the center.,train
breast_tumors_ct_scan/train_masks/malignant (170).png,malignant (170).png,Can you describe the location of the tumor in the image?,The malignant tumor is positioned near the center of the image.,Position center shows the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/malignant (171).png,malignant (171).png,Where is the tumor located in the image?,The malignant tumor is located in the top right area and is positioned away from the center.,Located in position top right and the tumor is away from the center.,train
breast_tumors_ct_scan/train_masks/malignant (172).png,malignant (172).png,What is the position of the tumor in the image?,"The tumor, which is malignant, is situated close to the center.",Position center contains the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/malignant (173).png,malignant (173).png,Can you describe the location of the tumor in the image?,The malignant tumor is found in the bottom left part of the image and is positioned far from the center.,The tumor is detected in position bottom left and far from the center.,train
breast_tumors_ct_scan/train_masks/malignant (174).png,malignant (174).png,Where is the tumor located in the image?,"The malignant tumor is located in the top left area, which is far from the center.",The tumor is identified in position top left and far from the center.,train
breast_tumors_ct_scan/train_masks/malignant (175).png,malignant (175).png,What is the position of the tumor in the image?,"The tumor, which is malignant, is situated in the central and near-central regions of the image.",The tumor is located in position center and near the center.,train
breast_tumors_ct_scan/train_masks/malignant (176).png,malignant (176).png,What is the position of the tumor relative to the image center?,The malignant tumor is situated in the top left part of the image and is located away from the center.,In position top left and the tumor is far from the center of the image.,train
breast_tumors_ct_scan/train_masks/malignant (177).png,malignant (177).png,Where is the tumor located in the image?,The malignant tumor is located in the top left area and is not near the center.,Position top left reveals the tumor and which is not near the center.,train
breast_tumors_ct_scan/train_masks/malignant (179).png,malignant (179).png,What is the position of the tumor in the image?,"The tumor, which is malignant, is found in the central and near-central regions of the image.",The tumor is present in position center and near the center.,train
breast_tumors_ct_scan/train_masks/malignant (18).png,malignant (18).png,Can you describe the location of the tumor in the image?,The malignant tumor is found in the top left position and is situated away from the center of the image.,Located in position top left and the tumor is away from the center.,train
breast_tumors_ct_scan/train_masks/malignant (180).png,malignant (180).png,Where is the tumor located in the image?,"The malignant tumor is located in the bottom right area, far from the center.",The tumor is detected in position bottom right and far from the center.,train
breast_tumors_ct_scan/train_masks/malignant (182).png,malignant (182).png,What is the position of the tumor relative to the center of the image?,The tumor is situated near the center of the image and is classified as malignant.,In position center and the tumor is near the center of the image.,train
breast_tumors_ct_scan/train_masks/malignant (183).png,malignant (183).png,Can you describe the position of the tumor in the image?,The tumor is positioned near the center and is identified as malignant.,In position center and the tumor is situated near the center.,train
breast_tumors_ct_scan/train_masks/malignant (184).png,malignant (184).png,Where is the tumor located in the image?,The malignant tumor is positioned in the center of the image.,The tumor is positioned in center and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (185).png,malignant (185).png,What is the position of the tumor in the image?,"The tumor, which is malignant, is situated close to the center.",Located in position center and the tumor is near the center.,train
breast_tumors_ct_scan/train_masks/malignant (186).png,malignant (186).png,Can you describe the location of the tumor in the image?,The malignant tumor is situated near the central area of the image.,The tumor is positioned in center and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (187).png,malignant (187).png,Where is the tumor located in the image?,"The malignant tumor is situated near the center of the image, in the top left position.",In position top left and the tumor is near the center of the image.,train
breast_tumors_ct_scan/train_masks/malignant (188).png,malignant (188).png,What is the position of the tumor in the image?,"The tumor, which is malignant, is situated close to the center.",Position center reveals the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/malignant (19).png,malignant (19).png,Can you describe the location of the tumor in the image?,The malignant tumor is found in the central area of the image.,The tumor appears to be located in position center and which is near the center.,train
breast_tumors_ct_scan/train_masks/malignant (190).png,malignant (190).png,Where is the tumor located in the image?,The malignant tumor is situated near the center of the image.,In position center and the tumor is near the center of the image.,train
breast_tumors_ct_scan/train_masks/malignant (191).png,malignant (191).png,In which part of the image is the tumor situated?,"The tumor, which is malignant, is situated in the top left region, not near the center.",The tumor is observed in position top left and away from the center.,train
breast_tumors_ct_scan/train_masks/malignant (192).png,malignant (192).png,Can you describe the location of the tumor in the image?,The malignant tumor is positioned in the top right part of the image and is far from the center.,The tumor is situated in position top right and far from the center.,train
breast_tumors_ct_scan/train_masks/malignant (193).png,malignant (193).png,Where is the tumor located in the image?,"The malignant tumor is situated near the center of the image, in the top left position.",In position top left and the tumor is near the center of the image.,train
breast_tumors_ct_scan/train_masks/malignant (194).png,malignant (194).png,In which region of the image is the tumor situated?,"The tumor, which is malignant, is situated in the top right portion of the image, not near the center.",The tumor is visible in position top right and away from the center.,train
breast_tumors_ct_scan/train_masks/malignant (195).png,malignant (195).png,Can you describe the location of the tumor in the image?,The malignant tumor is positioned near the center of the image.,Position center shows the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/malignant (196).png,malignant (196).png,Where is the tumor located in the image?,The malignant tumor is located in the center of the image.,The tumor is detected in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (197).png,malignant (197).png,What is the position of the tumor in the image?,"The tumor, which is malignant, is situated near the center of the image.",The tumor is located in position center and near the center.,train
breast_tumors_ct_scan/train_masks/malignant (198).png,malignant (198).png,Can you describe the location of the tumor in the image?,"The malignant tumor is found in the top left portion of the image, far from the center.",The tumor is identified in position top left and far from the center.,train
breast_tumors_ct_scan/train_masks/malignant (199).png,malignant (199).png,Where is the tumor located in the image?,The malignant tumor is located near the center in the top left position.,Position top left shows the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/malignant (2).png,malignant (2).png,What is the position of the tumor in the image?,"The tumor, which is malignant, is situated close to the center.",Position center shows the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/malignant (20).png,malignant (20).png,Can you describe the location of the tumor in the image?,The malignant tumor is positioned near the center of the image.,Position center reveals the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/malignant (200).png,malignant (200).png,Where is the tumor located in the image?,The malignant tumor is located in the center and near the center of the image.,The tumor is present in position center and near the center.,train
breast_tumors_ct_scan/train_masks/malignant (201).png,malignant (201).png,What is the position of the detected tumor?,The tumor is situated near the central region of the image and is close to the center.,The tumor is detected in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (202).png,malignant (202).png,Can you describe the position of the tumor in the image?,The malignant tumor is positioned in the center and near the center of the image.,The tumor lies in position center and near the center of the image.,train
breast_tumors_ct_scan/train_masks/malignant (203).png,malignant (203).png,Where is the tumor located in the image?,The malignant tumor is located in the center of the image.,The tumor is in position center and near the center.,train
breast_tumors_ct_scan/train_masks/malignant (204).png,malignant (204).png,What is the position of the tumor in the image?,"The tumor, which is malignant, is situated near the center.",The tumor appears to be located in position center and which is near the center.,train
breast_tumors_ct_scan/train_masks/malignant (205).png,malignant (205).png,Can you describe the location of the tumor in the image?,The malignant tumor is found in the central area of the image.,The tumor is detected in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (206).png,malignant (206).png,Where is the tumor located in the image?,The malignant tumor is positioned in the center of the image.,The tumor is positioned in center and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (207).png,malignant (207).png,In which part of the image is the tumor situated?,"The tumor, which is malignant, is situated in the top left region and is not close to the center.",The tumor is found in position top left and which is not near the center.,train
breast_tumors_ct_scan/train_masks/malignant (208).png,malignant (208).png,Can you describe the location of the tumor in the image?,The malignant tumor is positioned near the center of the image.,Position center reveals the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/malignant (209).png,malignant (209).png,Where is the tumor located in the image?,"The malignant tumor is situated in the top left area, away from the center.",The tumor resides in position top left and away from the center.,train
breast_tumors_ct_scan/train_masks/malignant (21).png,malignant (21).png,In which part of the image is the tumor situated?,"The tumor, which is malignant, is situated in the top left region of the image and is not near the center.",In position top left and the tumor is far from the center of the image.,train
breast_tumors_ct_scan/train_masks/malignant (210).png,malignant (210).png,Can you describe the location of the tumor in the image?,The malignant tumor is found in the central and near-central areas of the image.,The tumor is located in position center and near the center.,train
breast_tumors_ct_scan/train_masks/malignant (22).png,malignant (22).png,Where is the tumor located in the image?,The malignant tumor is situated near the center of the image.,In position center and the tumor is near the center of the image.,train
breast_tumors_ct_scan/train_masks/malignant (23).png,malignant (23).png,What is the position of the tumor in the image?,"The tumor, which is malignant, is located close to the center.",The tumor is positioned in center and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (24).png,malignant (24).png,Can you describe the location of the tumor in the image?,The malignant tumor is found in the central area of the image.,The tumor is visible in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/malignant (25).png,malignant (25).png,Where is the tumor located in the image?,The malignant tumor is situated in the central region of the image.,The tumor lies in position center and near the center of the image.,train
